runId,mode,startedAt,finishedAt,durationMs,targetIssuer,targetVerifier,credentialConfigurationId,testId,testName,result,testDurationMs,message
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.CO.I.H.VB.001,Credential Offer (by value),PASS,1,Credential offer shape validated against §4.1.1
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.CO.I.H.VB.002,Credential Offer (by reference),PASS,0,Offer URI well-formed; holder would fetch it next.
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.CO.I.H.IB.001,Credential Offer missing config ids,PASS,0,Invalid offer rejected client-side per §4.1.1
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.AU.I.H.VB.001,Authorization request (valid),PASS,0,Authorization request built per §5.1.1
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.AU.I.H.VB.AD.001,authorization_details: credential_configuration_id,PASS,0,authorization_details shape valid per §5.1.1
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.AU.I.H.IB.PKCE.001,PKCE missing code_challenge,PASS,0,Missing code_challenge correctly flagged per §3.5
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.AU.I.H.IB.PKCE.003,PKCE downgrade to plain,PASS,0,plain PKCE method correctly identified as downgrade
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.AU.I.H.IB.AD.001,authorization_details missing type,PASS,0,authorization_details entry missing type correctly flagged
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.AU.I.H.IB.AD.003,authorization_details malformed JSON,PASS,0,Malformed JSON correctly identified
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.TE.I.H.VB.001,Token Exchange with PKCE verifier,PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.TE.I.H.IB.005,Token exchange missing code_verifier,PASS,0,Missing code_verifier correctly identified
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.CI.I.H.VB.001,Credential Request with KB-JWT (ES256),PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.CI.I.H.VB.002,Credential Request with KB-JWT (EdDSA),PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.CI.I.H.IB.001,Credential request missing proof,PASS,0,Missing proof correctly identified
